Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,city,city_ascii,Latitude,Longitude,country,iso2,iso3,admin_name,capital,population,id
China,Chaoyang,151,Unhealthy,3,Good,119,Unhealthy for Sensitive Groups,1,Good,151,Unhealthy,Chaoyang,Chaoyang,41.571,120.453,China,CN,CHN,Liaoning,,2872857.0,1156706927.0
Mexico,Chilpancingo,72,Moderate,2,Good,4,Good,5,Good,72,Moderate,Chilpancingo,Chilpancingo,17.55,-99.5,Mexico,MX,MEX,Guerrero,admin,225728.0,1484290575.0
Brazil,Coari,46,Good,1,Good,2,Good,0,Good,46,Good,Coari,Coari,-4.085,-63.1408,Brazil,BR,BRA,Amazonas,minor,67096.0,1076899406.0
Ireland,Cobh,24,Good,0,Good,24,Good,1,Good,16,Good,Cobh,Cobh,51.851,-8.2967,Ireland,IE,IRL,Cork,,12347.0,1372119751.0
Brazil,Colatina,45,Good,1,Good,14,Good,2,Good,45,Good,Colatina,Colatina,-19.5389,-40.6308,Brazil,BR,BRA,Espírito Santo,minor,111788.0,1076751743.0
Dominican Republic,Comendador,65,Moderate,1,Good,12,Good,6,Good,65,Moderate,Comendador,Comendador,18.8833,-71.7,Dominican Republic,DO,DOM,El Valle,minor,27908.0,1214626724.0
Italy,Como,112,Unhealthy for Sensitive Groups,1,Good,34,Good,4,Good,112,Unhealthy for Sensitive Groups,Como,Como,45.8103,9.0861,Italy,IT,ITA,Lombardy,minor,83184.0,1380994905.0
Brazil,Conde,19,Good,0,Good,19,Good,0,Good,11,Good,Conde,Conde,-11.8139,-37.6108,Brazil,BR,BRA,Bahia,minor,20426.0,1076912261.0
Argentina,Corrientes,13,Good,1,Good,12,Good,0,Good,13,Good,Corrientes,Corrientes,-27.4833,-58.8167,Argentina,AR,ARG,Corrientes,admin,352646.0,1032173097.0
Italy,Crevalcore,103,Unhealthy for Sensitive Groups,2,Good,28,Good,9,Good,103,Unhealthy for Sensitive Groups,Crevalcore,Crevalcore,44.7167,11.15,Italy,IT,ITA,Emilia-Romagna,,13706.0,1380853789.0
Azerbaijan,Culfa,52,Moderate,1,Good,35,Good,0,Good,52,Moderate,Culfa,Culfa,38.9558,45.6308,Azerbaijan,AZ,AZE,Culfa,admin,12500.0,1031031472.0
Spain,Culleredo,30,Good,0,Good,30,Good,2,Good,13,Good,Culleredo,Culleredo,43.2883,-8.3894,Spain,ES,ESP,Galicia,,31085.0,1724416062.0
India,Cuncolim,73,Moderate,0,Good,25,Good,0,Good,73,Moderate,Cuncolim,Cuncolim,15.1773,73.9939,India,IN,IND,Goa,,20935.0,1356002399.0
Brazil,Curvelo,42,Good,1,Good,2,Good,4,Good,42,Good,Curvelo,Curvelo,-18.7564,-44.4308,Brazil,BR,BRA,Minas Gerais,minor,80616.0,1076253887.0
Germany,Cuxhaven,35,Good,0,Good,35,Good,0,Good,30,Good,Cuxhaven,Cuxhaven,53.8611,8.6944,Germany,DE,DEU,Lower Saxony,minor,48713.0,1276511789.0
Guinea,Dalaba,63,Moderate,2,Good,13,Good,0,Good,63,Moderate,Dalaba,Dalaba,10.656,-12.272,Guinea,GN,GIN,Mamou,minor,6349.0,1324455027.0
France,Beaune,39,Good,1,Good,26,Good,1,Good,39,Good,Beaune,Beaune,47.025,4.8397,France,FR,FRA,Bourgogne-Franche-Comté,minor,20233.0,1250996619.0
Ghana,Begoro,105,Unhealthy for Sensitive Groups,2,Good,13,Good,2,Good,105,Unhealthy for Sensitive Groups,Begoro,Begoro,6.3871,-0.3774,Ghana,GH,GHA,Eastern,,48516.0,1288119992.0
China,Beipiao,93,Moderate,2,Good,90,Moderate,1,Good,93,Moderate,Beipiao,Beipiao,41.801,120.771,China,CN,CHN,Liaoning,,439998.0,1156378599.0
Brazil,Bela Cruz,45,Good,0,Good,22,Good,0,Good,45,Good,Bela Cruz,Bela Cruz,-3.0508,-40.1678,Brazil,BR,BRA,Ceará,minor,32775.0,1076116893.0
Germany,Bernburg,36,Good,0,Good,29,Good,2,Good,36,Good,Bernburg,Bernburg,51.8,11.7333,Germany,DE,DEU,Saxony-Anhalt,minor,32106.0,1276331294.0
India,Betma,153,Unhealthy,1,Good,34,Good,0,Good,153,Unhealthy,Betma,Betma,22.68,75.62,India,IN,IND,Madhya Pradesh,,12529.0,1356357879.0
Pakistan,Bhalwal,179,Unhealthy,3,Good,179,Unhealthy,2,Good,166,Unhealthy,Bhalwal,Bhalwal,32.2656,72.8994,Pakistan,PK,PAK,Punjab,,82556.0,1586233064.0
India,Bhiwandi,151,Unhealthy,1,Good,26,Good,1,Good,151,Unhealthy,Bhiwandi,Bhiwandi,19.2967,73.0631,India,IN,IND,Mahārāshtra,,709665.0,1356763571.0
Indonesia,Binjai,92,Moderate,2,Good,45,Good,0,Good,92,Moderate,Binjai,Binjai,3.5986,98.4803,Indonesia,ID,IDN,Sumatera Utara,,269053.0,1360884608.0
Colombia,Baranoa,104,Unhealthy for Sensitive Groups,1,Good,16,Good,2,Good,104,Unhealthy for Sensitive Groups,Baranoa,Baranoa,10.8,-74.9167,Colombia,CO,COL,Atlántico,minor,51730.0,1170983977.0
Philippines,Baras,51,Moderate,1,Good,27,Good,1,Good,51,Moderate,Baras,Baras,14.52,121.27,Philippines,PH,PHL,Rizal,,87637.0,1608108994.0
Philippines,Baras,51,Moderate,1,Good,27,Good,1,Good,51,Moderate,Baras,Baras,13.67,124.37,Philippines,PH,PHL,Catanduanes,,13484.0,1608759660.0
Thailand,Nong Bua,38,Good,0,Good,20,Good,0,Good,38,Good,Nong Bua,Nong Bua,15.8646,100.5858,Thailand,TH,THA,Nakhon Sawan,minor,11951.0,1764078338.0
Netherlands,Noordwijkerhout,41,Good,1,Good,27,Good,5,Good,41,Good,Noordwijkerhout,Noordwijkerhout,52.2667,4.5,Netherlands,NL,NLD,Zuid-Holland,minor,16605.0,1528406512.0
Netherlands,Nuenen,37,Good,1,Good,32,Good,3,Good,37,Good,Nuenen,Nuenen,51.4667,5.55,Netherlands,NL,NLD,Noord-Brabant,minor,20580.0,1528177816.0
Chile,Nueva Imperial,61,Moderate,2,Good,2,Good,9,Good,61,Moderate,Nueva Imperial,Nueva Imperial,-38.7433,-72.95,Chile,CL,CHL,Araucanía,,31632.0,1152277064.0
Mexico,Nuevo Casas Grandes,46,Good,1,Good,17,Good,2,Good,46,Good,Nuevo Casas Grandes,Nuevo Casas Grandes,30.4167,-107.9167,Mexico,MX,MEX,Chihuahua,minor,55553.0,1484004002.0
Japan,Odawara,39,Good,1,Good,38,Good,2,Good,39,Good,Odawara,Odawara,35.25,139.15,Japan,JP,JPN,Kanagawa,,189038.0,1392003516.0
Poland,Olecko,47,Good,1,Good,36,Good,0,Good,47,Good,Olecko,Olecko,54.0333,22.5,Poland,PL,POL,Warmińsko-Mazurskie,minor,16076.0,1616175752.0
Germany,Olfen,32,Good,1,Good,27,Good,4,Good,32,Good,Olfen,Olfen,51.7167,7.3833,Germany,DE,DEU,North Rhine-Westphalia,,13298.0,1276474415.0
Brazil,Olindina,25,Good,0,Good,6,Good,1,Good,25,Good,Olindina,Olindina,-11.3669,-38.3328,Brazil,BR,BRA,Bahia,minor,22633.0,1076626137.0
Guatemala,Ostuncalco,94,Moderate,3,Good,9,Good,11,Good,94,Moderate,Ostuncalco,Ostuncalco,14.8667,-91.6167,Guatemala,GT,GTM,Quetzaltenango,minor,61517.0,1320940734.0
Nigeria,Oyo,80,Moderate,2,Good,22,Good,1,Good,80,Moderate,Oyo,Oyo,7.8417,3.9306,Nigeria,NG,NGA,Oyo,minor,386723.0,1566930579.0
Italy,Pachino,48,Good,1,Good,45,Good,0,Good,48,Good,Pachino,Pachino,36.7167,15.1,Italy,IT,ITA,Sicilia,,21714.0,1380098905.0
India,Padra,156,Unhealthy,1,Good,33,Good,0,Good,156,Unhealthy,Padra,Padra,22.23,73.08,India,IN,IND,Gujarāt,,46660.0,1356528617.0
Philippines,Palo,55,Moderate,1,Good,20,Good,0,Good,55,Moderate,Palo,Palo,11.1583,124.9917,Philippines,PH,PHL,Leyte,,76213.0,1608826823.0
Indonesia,Pamekasan,54,Moderate,1,Good,35,Good,0,Good,54,Moderate,Pamekasan,Pamekasan,-7.1574,113.4718,Indonesia,ID,IDN,Jawa Timur,minor,91160.0,1360165118.0
China,Panshi,76,Moderate,3,Good,32,Good,2,Good,76,Moderate,Panshi,Panshi,42.95,126.0667,China,CN,CHN,Jilin,minor,370238.0,1156659612.0
Brazil,Paragominas,36,Good,1,Good,2,Good,0,Good,36,Good,Paragominas,Paragominas,-2.995,-47.3528,Brazil,BR,BRA,Pará,minor,76450.0,1076557071.0
Peru,Paramonga,41,Good,1,Good,18,Good,1,Good,41,Good,Paramonga,Paramonga,-10.6744,-77.8186,Peru,PE,PER,Lima,,21453.0,1604981726.0
Kazakhstan,Pavlodar,50,Good,1,Good,41,Good,0,Good,50,Good,Pavlodar,Pavlodar,52.3,76.95,Kazakhstan,KZ,KAZ,Pavlodar,admin,343091.0,1398790087.0
Mexico,Perote,77,Moderate,3,Good,7,Good,8,Good,77,Moderate,Perote,Perote,19.5619,-97.2419,Mexico,MX,MEX,Veracruz,minor,77432.0,1484668149.0
Serbia,Petrovaradin,63,Moderate,1,Good,33,Good,1,Good,63,Moderate,Petrovaradin,Petrovaradin,45.25,19.8667,Serbia,RS,SRB,Novi Sad,minor,33865.0,1688320028.0
Thailand,Phatthalung,59,Moderate,1,Good,27,Good,0,Good,59,Moderate,Phatthalung,Phatthalung,7.5,100.0,Thailand,TH,THA,Phatthalung,admin,38576.0,1764240863.0
Thailand,Phetchaburi,35,Good,0,Good,17,Good,0,Good,35,Good,Phetchaburi,Phetchaburi,13.1119,99.9458,Thailand,TH,THA,Phetchaburi,admin,26181.0,1764000534.0
India,Phillaur,444,Hazardous,2,Good,111,Unhealthy for Sensitive Groups,1,Good,391,Hazardous,Phillaur,Phillaur,31.03,75.78,India,IN,IND,Punjab,,178198.0,1356134568.0
Egypt,Rosetta,60,Moderate,2,Good,60,Moderate,3,Good,55,Moderate,Rosetta,Rosetta,31.4014,30.4194,Egypt,EG,EGY,Al Buḩayrah,,125778.0,1818868679.0
Italy,Rossano,48,Good,1,Good,48,Good,0,Good,12,Good,Rossano,Rossano,39.5667,16.6333,Italy,IT,ITA,Calabria,,36598.0,1380048894.0
Germany,Rudolstadt,32,Good,1,Good,32,Good,1,Good,30,Good,Rudolstadt,Rudolstadt,50.7169,11.3275,Germany,DE,DEU,Thuringia,,24767.0,1276466405.0
Czechia,Rumburk,29,Good,0,Good,29,Good,2,Good,29,Good,Rumburk,Rumburk,50.9517,14.5572,Czechia,CZ,CZE,Ústecký Kraj,,10861.0,1203370008.0
Malawi,Rumphi,28,Good,0,Good,19,Good,0,Good,28,Good,Rumphi,Rumphi,-11.0172,33.8539,Malawi,MW,MWI,Rumphi,admin,22358.0,1454325221.0
Brazil,Ruy Barbosa,18,Good,0,Good,8,Good,0,Good,18,Good,Ruy Barbosa,Ruy Barbosa,-12.2839,-40.4939,Brazil,BR,BRA,Bahia,minor,28282.0,1076207484.0
Cuba,Sagua La Grande,89,Moderate,1,Good,22,Good,1,Good,89,Moderate,Sagua La Grande,Sagua la Grande,22.8086,-80.0711,Cuba,CU,CUB,Villa Clara,minor,53077.0,1192446410.0
Japan,Sakurai,40,Good,1,Good,40,Good,2,Good,34,Good,Sakurai,Sakurai,34.5186,135.8433,Japan,JP,JPN,Nara,,54346.0,1392404351.0
Brazil,Salvador,30,Good,0,Good,16,Good,1,Good,30,Good,Salvador,Salvador,-12.9831,-38.4928,Brazil,BR,BRA,Bahia,admin,2417678.0,1076923789.0
Turkey,Samsun,36,Good,1,Good,36,Good,0,Good,30,Good,Samsun,Samsun,41.2903,36.3336,Turkey,TR,TUR,Samsun,admin,1356079.0,1792169057.0
Indonesia,Prabumulih,49,Good,1,Good,30,Good,0,Good,49,Good,Prabumulih,Prabumulih,-3.4328,104.2356,Indonesia,ID,IDN,Sumatera Selatan,minor,188082.0,1360148993.0
Brazil,Presidente Prudente,32,Good,1,Good,14,Good,1,Good,32,Good,Presidente Prudente,Presidente Prudente,-22.1258,-51.3889,Brazil,BR,BRA,São Paulo,minor,225668.0,1076239965.0
Canada,Prince George,21,Good,1,Good,21,Good,1,Good,13,Good,Prince George,Prince George,53.9169,-122.7494,Canada,CA,CAN,British Columbia,,76708.0,1124733292.0
Peru,Pucallpa,30,Good,1,Good,1,Good,0,Good,30,Good,Pucallpa,Pucallpa,-8.3833,-74.55,Peru,PE,PER,Ucayali,admin,326040.0,1604478712.0
Spain,Puertollano,32,Good,1,Good,30,Good,1,Good,32,Good,Puertollano,Puertollano,38.6833,-4.1167,Spain,ES,ESP,Castille-La Mancha,,45195.0,1724051219.0
Israel,Qiryat Gat,80,Moderate,1,Good,62,Moderate,4,Good,80,Moderate,Qiryat Gat,Qiryat Gat,31.61,34.7642,Israel,IL,ISR,Southern,,65610.0,1376511466.0
Chile,Quillota,182,Unhealthy,14,Good,1,Good,23,Good,182,Unhealthy,Quillota,Quillota,-32.8667,-71.25,Chile,CL,CHL,Valparaíso,minor,73261.0,1152185579.0
India,Rafiganj,356,Hazardous,1,Good,60,Moderate,0,Good,284,Very Unhealthy,Rafiganj,Rafiganj,24.82,84.65,India,IN,IND,Bihār,,35536.0,1356030907.0
India,Phulpur,226,Very Unhealthy,1,Good,48,Good,1,Good,226,Very Unhealthy,Phulpur,Phulpur,25.55,82.1,India,IN,IND,Uttar Pradesh,,21066.0,1356547940.0
Brazil,Picos,16,Good,0,Good,12,Good,0,Good,16,Good,Picos,Picos,-7.0769,-41.4669,Brazil,BR,BRA,Piauí,minor,83090.0,1076752928.0
Germany,Pirmasens,30,Good,1,Good,27,Good,2,Good,30,Good,Pirmasens,Pirmasens,49.2,7.6,Germany,DE,DEU,Rhineland-Palatinate,minor,40941.0,1276000134.0
Italy,Policoro,46,Good,1,Good,46,Good,0,Good,14,Good,Policoro,Policoro,40.2,16.6667,Italy,IT,ITA,Basilicata,,17832.0,1380519892.0
Sierra Leone,Port Loko,48,Good,1,Good,16,Good,0,Good,48,Good,Port Loko,Port Loko,8.7667,-12.7833,Sierra Leone,SL,SLE,North Western,admin,44900.0,1694778676.0
Thailand,Ranong,36,Good,0,Good,16,Good,0,Good,36,Good,Ranong,Ranong,9.9619,98.6389,Thailand,TH,THA,Ranong,admin,16163.0,1764623795.0
Germany,Rathenow,39,Good,0,Good,39,Good,0,Good,23,Good,Rathenow,Rathenow,52.6,12.3333,Germany,DE,DEU,Brandenburg,minor,24918.0,1276833446.0
Brazil,Ribeira Do Pombal,24,Good,0,Good,7,Good,1,Good,24,Good,Ribeira Do Pombal,Ribeira do Pombal,-10.8339,-38.5358,Brazil,BR,BRA,Bahia,minor,54010.0,1076251379.0
Brazil,Rio Bonito,95,Moderate,3,Good,23,Good,8,Good,95,Moderate,Rio Bonito,Rio Bonito,-22.7078,-42.6258,Brazil,BR,BRA,Rio de Janeiro,minor,56276.0,1076926176.0
Peru,Rioja,25,Good,1,Good,3,Good,0,Good,25,Good,Rioja,Rioja,-6.05,-77.1417,Peru,PE,PER,San Martín,,22197.0,1604043795.0
France,Riom,40,Good,1,Good,30,Good,1,Good,40,Good,Riom,Riom,45.8944,3.1133,France,FR,FRA,Auvergne-Rhône-Alpes,minor,18680.0,1250311050.0
Italy,Rocca Priora,47,Good,1,Good,47,Good,2,Good,27,Good,Rocca Priora,Rocca Priora,41.7833,12.7667,Italy,IT,ITA,Lazio,,12040.0,1380371856.0
France,Rodez,42,Good,1,Good,31,Good,1,Good,42,Good,Rodez,Rodez,44.3506,2.575,France,FR,FRA,Occitanie,minor,24136.0,1250807687.0
Philippines,Romblon,50,Good,1,Good,23,Good,0,Good,50,Good,Romblon,Romblon,12.55,122.28,Philippines,PH,PHL,Romblon,admin,40554.0,1608428749.0
Brazil,Delmiro Gouveia,25,Good,0,Good,9,Good,1,Good,25,Good,Delmiro Gouveia,Delmiro Gouveia,-9.3886,-37.9992,Brazil,BR,BRA,Alagoas,minor,52262.0,1076057826.0
Turkey,Develi,46,Good,1,Good,29,Good,0,Good,46,Good,Develi,Develi,38.3886,35.4925,Turkey,TR,TUR,Kayseri,minor,66840.0,1792088923.0
Ukraine,Dniprorudne,39,Good,1,Good,39,Good,0,Good,12,Good,Dniprorudne,Dniprorudne,47.3863,34.997,Ukraine,UA,UKR,Zaporizka Oblast,,17736.0,1804975764.0
Benin,Dogbo,101,Unhealthy for Sensitive Groups,3,Good,18,Good,2,Good,101,Unhealthy for Sensitive Groups,Dogbo,Dogbo,6.8167,1.7833,Benin,BJ,BEN,Couffo,admin,,1204497206.0
Mexico,El Pueblito,66,Moderate,1,Good,10,Good,5,Good,66,Moderate,El Pueblito,El Pueblito,20.5397,-100.4414,Mexico,MX,MEX,Querétaro,minor,115264.0,1484084843.0
Pakistan,Eminabad,153,Unhealthy,3,Good,153,Unhealthy,1,Good,152,Unhealthy,Eminabad,Eminabad,32.0422,74.26,Pakistan,PK,PAK,Punjab,,150646.0,1586505120.0
Japan,Ena,42,Good,1,Good,42,Good,0,Good,12,Good,Ena,Ena,35.4492,137.4128,Japan,JP,JPN,Gifu,,47999.0,1392686294.0
Italy,Giussano,62,Moderate,1,Good,32,Good,4,Good,62,Moderate,Giussano,Giussano,45.7,9.2167,Italy,IT,ITA,Lombardy,,25956.0,1380789613.0
Namibia,Gobabis,19,Good,0,Good,18,Good,0,Good,19,Good,Gobabis,Gobabis,-22.45,18.9667,Namibia,,NAM,Omaheke,admin,19101.0,1516128715.0
India,Gobindpur,175,Unhealthy,1,Good,51,Moderate,1,Good,175,Unhealthy,Gobindpur,Gobindpur,24.782,85.6943,India,IN,IND,Jhārkhand,,8682.0,1356052099.0
Spain,Godella,33,Good,1,Good,33,Good,1,Good,28,Good,Godella,Godella,39.52,-0.4114,Spain,ES,ESP,Valencia,,13414.0,1724346773.0
Brazil,Goiatuba,37,Good,1,Good,3,Good,3,Good,37,Good,Goiatuba,Goiatuba,-18.0128,-49.3569,Brazil,BR,BRA,Goiás,minor,31130.0,1076079439.0
Netherlands,Goirle,30,Good,0,Good,30,Good,2,Good,27,Good,Goirle,Goirle,51.5203,5.0671,Netherlands,NL,NLD,Noord-Brabant,minor,23952.0,1528485242.0
Albania,Gramsh,68,Moderate,1,Good,39,Good,1,Good,68,Moderate,Gramsh,Gramsh,40.8667,20.1833,Albania,AL,ALB,Elbasan,,8440.0,1008632813.0
Mexico,Guasave,35,Good,1,Good,22,Good,1,Good,35,Good,Guasave,Guasave,25.5655,-108.4718,Mexico,MX,MEX,Sinaloa,minor,86361.0,1484450749.0
Germany,Guben,37,Good,1,Good,21,Good,4,Good,37,Good,Guben,Guben,51.9533,14.7167,Germany,DE,DEU,Brandenburg,,16210.0,1276800396.0
Cameroon,Guider,76,Moderate,3,Good,8,Good,1,Good,76,Moderate,Guider,Guider,9.9342,13.9486,Cameroon,CM,CMR,Nord,,65165.0,1120662630.0
China,Guilin,90,Moderate,3,Good,46,Good,3,Good,90,Moderate,Guilin,Guilin,25.275,110.296,China,CN,CHN,Guangxi,minor,4931137.0,1156235364.0
France,Guipavas,34,Good,1,Good,26,Good,9,Good,34,Good,Guipavas,Guipavas,48.4342,-4.3994,France,FR,FRA,Bretagne,,15401.0,1250618199.0
France,Fosses,29,Good,0,Good,28,Good,2,Good,29,Good,Fosses,Fosses,49.0989,2.5075,France,FR,FRA,Île-de-France,,10249.0,1250023015.0
Brazil,Francisco Morato,169,Unhealthy,7,Good,0,Good,21,Good,169,Unhealthy,Francisco Morato,Francisco Morato,-23.2817,-46.7425,Brazil,BR,BRA,São Paulo,minor,168243.0,1076808330.0
Germany,Freiberg,36,Good,1,Good,25,Good,3,Good,36,Good,Freiberg,Freiberg,50.9119,13.3428,Germany,DE,DEU,Saxony,minor,41045.0,1276914988.0
Germany,Gaggenau,29,Good,0,Good,29,Good,2,Good,26,Good,Gaggenau,Gaggenau,48.8039,8.3194,Germany,DE,DEU,Baden-Württemberg,,30190.0,1276552610.0
Israel,Gan Yavne,77,Moderate,1,Good,43,Good,6,Good,77,Moderate,Gan Yavne,Gan Yavne,31.7886,34.7053,Israel,IL,ISR,Central,,22453.0,1376546526.0
Italy,Gela,53,Moderate,1,Good,38,Good,2,Good,53,Moderate,Gela,Gela,37.0667,14.25,Italy,IT,ITA,Sicilia,,71217.0,1380218145.0
Netherlands,Gennep,30,Good,0,Good,25,Good,3,Good,30,Good,Gennep,Gennep,51.6942,5.9733,Netherlands,NL,NLD,Limburg,minor,17035.0,1528960180.0
Germany,Genthin,31,Good,0,Good,30,Good,1,Good,31,Good,Genthin,Genthin,52.4,12.1667,Germany,DE,DEU,Saxony-Anhalt,,13646.0,1276284209.0
Guyana,Georgetown,27,Good,0,Good,19,Good,0,Good,27,Good,Georgetown,Georgetown,6.8011,-58.155,Guyana,GY,GUY,Demerara-Mahaica,primary,235017.0,1328160906.0
Germany,Gera,30,Good,0,Good,28,Good,2,Good,30,Good,Gera,Gera,50.8806,12.0833,Germany,DE,DEU,Thuringia,minor,94847.0,1276548165.0
Thailand,Lam Luk Ka,66,Moderate,1,Good,28,Good,1,Good,66,Moderate,Lam Luk Ka,Lam Luk Ka,13.9323,100.7494,Thailand,TH,THA,Pathum Thani,minor,15881.0,1764490226.0
Brazil,Laranjeiras Do Sul,12,Good,1,Good,12,Good,0,Good,11,Good,Laranjeiras Do Sul,Laranjeiras do Sul,-25.4078,-52.4158,Brazil,BR,BRA,Paraná,minor,32227.0,1076918166.0
Netherlands,Leusden,33,Good,0,Good,33,Good,1,Good,26,Good,Leusden,Leusden,52.1331,5.4297,Netherlands,NL,NLD,Utrecht,minor,30544.0,1528565031.0
Philippines,Lianga,50,Good,1,Good,20,Good,0,Good,50,Good,Lianga,Lianga,8.633,126.0932,Philippines,PH,PHL,Surigao del Sur,minor,33869.0,1608000757.0
France,Libourne,46,Good,1,Good,26,Good,2,Good,46,Good,Libourne,Libourne,44.92,-0.24,France,FR,FRA,Nouvelle-Aquitaine,minor,24668.0,1250403589.0
Malaysia,Limbang,95,Moderate,9,Good,95,Moderate,0,Good,46,Good,Limbang,Limbang,4.75,115.0,Malaysia,MY,MYS,Sarawak,,56900.0,1458405498.0
Czechia,Litovel,49,Good,1,Good,24,Good,2,Good,49,Good,Litovel,Litovel,49.7011,17.0761,Czechia,CZ,CZE,Olomoucký Kraj,,9689.0,1203150242.0
Belgium,Lokeren,31,Good,0,Good,31,Good,2,Good,31,Good,Lokeren,Lokeren,51.1,3.9833,Belgium,BE,BEL,Flanders,,42703.0,1056040417.0
Belgium,Londerzeel,34,Good,0,Good,29,Good,3,Good,34,Good,Londerzeel,Londerzeel,51.0,4.3,Belgium,BE,BEL,Flanders,,18620.0,1056504817.0
Netherlands,Loon Op Zand,32,Good,0,Good,27,Good,3,Good,32,Good,Loon Op Zand,Loon op Zand,51.6275,5.0758,Netherlands,NL,NLD,Noord-Brabant,,23504.0,1528312573.0
Senegal,Louga,176,Unhealthy,2,Good,21,Good,3,Good,176,Unhealthy,Louga,Louga,15.6167,-16.2167,Senegal,SN,SEN,Louga,admin,82884.0,1686269931.0
Poland,Lubin,35,Good,1,Good,20,Good,3,Good,35,Good,Lubin,Lubin,51.3972,16.2056,Poland,PL,POL,Dolnośląskie,minor,70016.0,1616748050.0
Poland,Lublin,32,Good,1,Good,32,Good,1,Good,28,Good,Lublin,Lublin,51.25,22.5667,Poland,PL,POL,Lubelskie,admin,334681.0,1616953501.0
Philippines,Lucena,32,Good,1,Good,29,Good,0,Good,32,Good,Lucena,Lucena,13.93,121.62,Philippines,PH,PHL,Lucena,admin,278924.0,1608000461.0
Philippines,Lucena,32,Good,1,Good,29,Good,0,Good,32,Good,Lucena,Lucena,10.88,122.6,Philippines,PH,PHL,Iloilo,,24314.0,1608674517.0
Lesotho,Mafeteng,117,Unhealthy for Sensitive Groups,4,Good,14,Good,7,Good,117,Unhealthy for Sensitive Groups,Mafeteng,Mafeteng,-29.8167,27.25,Lesotho,LS,LSO,Mafeteng,admin,57059.0,1426506047.0
India,Maihar,171,Unhealthy,1,Good,36,Good,0,Good,171,Unhealthy,Maihar,Maihar,24.262,80.761,India,IN,IND,Madhya Pradesh,,40192.0,1356415420.0
India,Mainpuri,434,Hazardous,1,Good,53,Moderate,1,Good,362,Hazardous,Mainpuri,Mainpuri,27.23,79.02,India,IN,IND,Uttar Pradesh,,136557.0,1356156341.0
France,Malakoff,40,Good,1,Good,26,Good,3,Good,40,Good,Malakoff,Malakoff,48.8169,2.2944,France,FR,FRA,Île-de-France,,30183.0,1250358877.0
Benin,Malanville,34,Good,1,Good,18,Good,1,Good,34,Good,Malanville,Malanville,11.8667,3.3833,Benin,BJ,BEN,Atacora,,168641.0,1204159179.0
Italy,Malnate,69,Moderate,1,Good,22,Good,6,Good,69,Moderate,Malnate,Malnate,45.8,8.8833,Italy,IT,ITA,Lombardy,,16378.0,1380202782.0
Italy,Marano Di Napoli,52,Moderate,1,Good,52,Moderate,1,Good,36,Good,Marano Di Napoli,Marano di Napoli,40.9,14.1833,Italy,IT,ITA,Campania,,57777.0,1380179165.0
Germany,Hagen,30,Good,0,Good,30,Good,1,Good,25,Good,Hagen,Hagen,51.3667,7.4833,Germany,DE,DEU,North Rhine-Westphalia,minor,190490.0,1276389303.0
France,Halluin,35,Good,0,Good,28,Good,2,Good,35,Good,Halluin,Halluin,50.7836,3.1256,France,FR,FRA,Hauts-de-France,,20684.0,1250891444.0
Germany,Hamburg,34,Good,0,Good,28,Good,2,Good,34,Good,Hamburg,Hamburg,53.55,10.0,Germany,DE,DEU,Hamburg,admin,2496600.0,1276041799.0
Bulgaria,Harmanli,40,Good,1,Good,40,Good,1,Good,24,Good,Harmanli,Harmanli,41.9333,25.9,Bulgaria,BG,BGR,Haskovo,,24947.0,1100003361.0
Pakistan,Harunabad,500,Hazardous,1,Good,43,Good,0,Good,443,Hazardous,Harunabad,Harunabad,29.6097,73.1378,Pakistan,PK,PAK,Punjab,,77206.0,1586810051.0
Germany,Hattingen,28,Good,0,Good,27,Good,2,Good,28,Good,Hattingen,Hattingen,51.3992,7.1858,Germany,DE,DEU,North Rhine-Westphalia,,54620.0,1276698647.0
Finland,Heinola,33,Good,0,Good,33,Good,0,Good,5,Good,Heinola,Heinola,61.2,26.0333,Finland,FI,FIN,Päijät-Häme,minor,17953.0,1246846423.0
Japan,Hekinan,59,Moderate,1,Good,59,Moderate,1,Good,23,Good,Hekinan,Hekinan,34.8847,136.9934,Japan,JP,JPN,Aichi,,72480.0,1392819275.0
Germany,Hemsbach,30,Good,0,Good,30,Good,1,Good,24,Good,Hemsbach,Hemsbach,49.5903,8.6564,Germany,DE,DEU,Baden-Württemberg,,11884.0,1276078759.0
China,Hengyang,169,Unhealthy,4,Good,169,Unhealthy,3,Good,150,Unhealthy,Hengyang,Hengyang,26.894,112.572,China,CN,CHN,Hunan,,6645243.0,1156696884.0
Somalia,Hobyo,58,Moderate,0,Good,21,Good,0,Good,58,Moderate,Hobyo,Hobyo,5.3505,48.5268,Somalia,SO,SOM,Mudug,minor,11800.0,1706623995.0
Solomon Islands,Honiara,18,Good,0,Good,18,Good,0,Good,6,Good,Honiara,Honiara,-9.4333,159.95,Solomon Islands,SB,SLB,Honiara,primary,84520.0,1090737486.0
Paraguay,Horqueta,20,Good,0,Good,20,Good,0,Good,20,Good,Horqueta,Horqueta,-23.3396,-57.05,Paraguay,PY,PRY,Concepción,,60031.0,1600363376.0
